"Sexe"	"Commune de travail"	"1996 T4"	"1997 T4"	"1998 T4"	"1999 T4"	"2000 T4"	"2001 T4"	"2002 T4"	"2003 T4"	"2004 T4"	"2005 T4"	"2006 T4"	"2007 T4"	"2008 T4"	"2009 T4"	"2010 T4"	"2011 T4"	"2012 T4"	"2013 T4"	"2014 T4"
"Sexe - Total"	"……Le Mont-sur-Lausanne"	69.1	55.8	54.8	60.5	70.8	84.9	89.6	92.3	81.4	86.8	95.2	87.7	94.9	107.5	112.3	141.7	162.3	172.7	171.9
"Sexe - Total"	"……Paudex"	2.8	2.8	4.7	4.7	5.7	5.7	5.7	5.7	5.4	6.8	6.9	9.5	16.2	17.9	10.9	11.9	14.4	18.6	18.3
"Sexe - Total"	"……Prilly"	127.9	136.3	122.9	126.6	128.4	151.0	162.2	188.4	176.3	191.4	210.1	220.2	233.3	240.7	244.8	257.0	250.7	284.4	246.7
"Sexe - Total"	"……Pully"	48.3	49.2	46.3	43.5	43.4	46.2	50.9	55.6	62.4	62.9	55.7	52.5	61.5	70.0	80.5	96.7	103.7	105.8	107.2
"Sexe - Total"	"……Renens (VD)"	161.0	156.2	128.6	139.9	159.6	176.4	160.3	152.6	160.9	159.9	177.5	186.6	205.1	262.9	280.9	343.6	412.2	401.3	423.6
"Sexe - Total"	"……Romanel-sur-Lausanne"	23.7	23.7	20.8	18.9	19.8	18.9	17.9	13.2	11.8	17.0	13.7	17.2	20.5	23.9	27.7	44.1	63.7	70.3	81.4
"Sexe - Total"	"……Chexbres"	2.8	1.9	0.9	1.9	2.8	4.7	4.7	3.8	10.8	8.5	7.7	7.7	12.8	13.7	14.3	15.3	21.2	26.2	27.4
"Sexe - Total"	"……Forel (Lavaux)"	0.9	0.9	0.9	0.9	1.9	1.9	7.5	6.6	5.4	4.3	4.3	3.4	4.3	3.4	1.7	2.5	2.5	4.2	5.0
"Sexe - Total"	"……Lutry"	15.2	14.2	13.2	12.3	8.5	9.4	17.9	18.8	19.9	26.4	26.6	37.0	34.2	34.1	33.5	43.3	48.4	53.3	57.3
"Sexe - Total"	"……Puidoux"	6.6	6.6	7.6	6.6	7.6	6.6	9.4	9.4	9.0	11.9	11.1	16.3	15.4	18.8	23.5	32.2	33.1	33.9	39.0
"Sexe - Total"	"……Rivaz"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	1.7	1.7	0.8	0.8	0.8	0.8
"Sexe - Total"	"……Saint-Saphorin (Lavaux)"	0.0	0.9	1.9	0.9	0.9	1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	1.7	0.8	0.8	0.0
"Sexe - Total"	"……Savigny"	0.9	2.8	3.8	6.6	10.4	13.2	16.0	12.2	11.8	14.5	21.4	23.2	25.6	28.2	32.7	28.8	30.6	31.3	38.2
"Sexe - Total"	"……Bourg-en-Lavaux"	14.2	18.0	12.3	7.6	5.7	8.5	9.4	14.1	11.8	7.7	8.6	8.6	7.7	9.4	8.4	11.0	14.4	23.7	17.4
"Sexe - Total"	"……Aclens"	13.3	12.3	9.5	6.6	5.7	8.5	14.1	14.1	17.2	17.9	38.6	56.8	62.4	69.1	73.8	78.9	86.7	95.7	95.5
"Sexe - Total"	"……Bremblens"	0.0	0.0	0.0	0.0	2.8	2.8	0.9	0.9	2.7	0.9	0.9	1.7	6.8	6.8	10.1	11.9	16.1	17.8	17.4
"Sexe - Total"	"……Buchillon"	0.0	0.0	0.9	0.9	0.9	0.0	0.0	0.0	0.0	0.0	1.7	0.9	1.7	2.6	2.5	3.4	5.1	5.1	7.5
"Sexe - Total"	"……Bussigny"	55.9	63.4	81.3	95.4	103.9	109.4	142.4	151.7	142.8	148.8	190.3	210.7	261.5	264.6	289.2	323.2	345.9	336.9	336.4
"Sexe - Total"	"……Bussy-Chardonney"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Chavannes-près-Renens"	14.2	12.3	13.2	9.4	16.1	18.9	18.9	17.9	21.7	23.8	31.7	45.6	48.7	51.2	48.6	45.0	47.6	59.3	59.8
"Sexe - Total"	"……Chigny"	2.8	1.9	2.8	1.9	3.8	3.8	0.9	0.9	0.9	0.9	0.9	0.9	0.0	0.0	0.0	0.0	1.7	2.5	3.3
"Sexe - Total"	"……Clarmont"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Denens"	0.0	0.0	0.0	0.0	0.0	0.9	0.9	1.9	1.8	0.9	0.9	0.9	0.9	0.9	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Denges"	2.8	1.9	1.9	2.8	3.8	6.6	5.7	5.7	6.3	5.1	6.9	10.3	21.4	17.9	15.1	16.1	17.8	27.9	33.2
"Sexe - Total"	"……Echandens"	8.5	8.5	9.5	11.3	15.1	14.2	9.4	12.2	17.2	17.0	21.4	27.5	31.6	36.7	41.9	47.5	48.4	50.8	58.1
"Sexe - Total"	"……Echichens"	0.9	0.9	0.9	0.9	0.9	1.9	2.8	2.8	2.7	3.4	2.6	1.7	2.6	4.3	5.9	11.9	11.0	11.0	15.0
"Sexe - Total"	"……Ecublens (VD)"	81.5	80.4	78.5	80.3	96.3	114.2	121.6	114.0	113.0	142.0	164.6	190.9	206.0	217.7	254.9	270.6	399.4	470.7	531.6
"Sexe - Total"	"……Etoy"	45.5	44.5	43.5	41.6	49.1	55.7	63.2	65.9	74.1	86.8	102.0	93.7	109.4	119.5	139.2	157.8	170.8	182.8	188.6
"Sexe - Total"	"……Lavigny"	3.8	2.8	2.8	1.9	0.9	0.9	3.8	4.7	10.8	17.9	22.3	27.5	38.5	48.7	57.0	50.9	62.9	66.0	75.6
"Sexe - Total"	"……Lonay"	14.2	13.2	14.2	14.2	17.9	16.0	12.3	17.9	21.7	23.8	27.4	26.7	36.7	43.5	52.8	71.3	68.0	79.6	87.2
"Sexe - Total"	"……Lully (VD)"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	5.1	5.8
"Sexe - Total"	"……Lussy-sur-Morges"	2.8	1.9	2.8	2.8	4.7	3.8	1.9	2.8	4.5	3.4	3.4	4.3	6.0	9.4	7.5	9.3	17.8	14.4	10.8
"Sexe - Total"	"……Morges"	96.6	92.7	91.7	86.9	107.6	143.4	129.2	151.7	171.8	171.8	173.2	204.7	247.8	287.6	284.2	358.0	411.3	448.7	491.7
"Sexe - Total"	"……Préverenges"	13.3	9.5	13.2	18.0	20.8	34.9	37.7	30.1	30.7	33.2	26.6	42.1	40.2	41.0	45.3	40.7	43.3	49.1	57.3
"Sexe - Total"	"……Reverolle"	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.8	0.8	0.0
"Sexe - Total"	"……Romanel-sur-Morges"	10.4	7.6	6.6	9.4	12.3	19.8	19.8	18.8	22.6	23.0	25.7	28.4	29.1	29.0	20.1	22.1	23.8	33.9	35.7
"Sexe - Total"	"……Saint-Prex"	10.4	10.4	11.3	11.3	11.3	10.4	9.4	13.2	14.5	16.2	47.2	65.4	100.8	119.5	138.3	178.1	199.7	220.1	236.7
"Sexe - Total"	"……Saint-Sulpice (VD)"	37.9	32.2	24.6	22.7	29.3	30.2	31.1	54.6	56.1	44.2	49.7	51.6	46.1	37.6	37.7	40.7	54.4	63.5	57.3
"Sexe - Total"	"……Tolochenaz"	25.6	27.4	23.6	26.5	29.3	44.3	43.4	54.6	44.3	65.5	79.7	86.9	88.9	98.2	102.3	112.8	118.1	112.6	126.3
"Sexe - Total"	"……Vaux-sur-Morges"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Villars-Sainte-Croix"	14.2	18.0	13.2	18.0	17.0	22.6	22.6	17.0	30.7	26.4	30.0	41.3	43.6	41.0	40.2	40.7	45.9	54.2	57.3
"Sexe - Total"	"……Villars-sous-Yens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.9	0.8	0.0	0.0	0.8	0.8
"Sexe - Total"	"……Vufflens-le-Château"	0.0	0.0	1.9	2.8	1.9	0.0	0.0	0.9	0.9	0.9	1.7	1.7	2.6	2.6	2.5	2.5	3.4	4.2	5.0
"Sexe - Total"	"……Vullierens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	1.7	1.7	0.8	0.8
"Sexe - Total"	"……Yens"	0.0	0.0	0.9	0.9	0.9	0.9	1.9	1.9	1.8	1.7	1.7	2.6	4.3	4.3	11.7	14.4	22.1	25.4	29.9
"Sexe - Total"	"……Boulens"	0.0	0.0	0.0	0.0	0.9	0.9	1.9	1.9	1.8	1.7	4.3	4.3	3.4	2.6	2.5	2.5	2.5	1.7	1.7
"Sexe - Total"	"……Brenles"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Bussy-sur-Moudon"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Chavannes-sur-Moudon"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Chesalles-sur-Moudon"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Cremin"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Curtilles"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Dompierre (VD)"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8
"Sexe - Total"	"……Forel-sur-Lucens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Hermenches"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.9	0.8	0.8	1.7	2.5	2.5
"Sexe - Total"	"……Lovatens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Lucens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3	5.1	4.2	5.1	5.1	8.5	13.3
"Sexe - Total"	"……Moudon"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.3	10.3	12.8	15.9	19.5	19.5	14.4	15.0
"Sexe - Total"	"……Ogens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Prévonloup"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Rossenges"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Sarzens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Syens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Villars-le-Comte"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Vucherens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	1.7	4.3	4.3	3.4	3.4	2.5	2.5	1.7
"Sexe - Total"	"……Montanaire"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.9	0.9	1.7	2.5	2.5	4.2	5.9	5.8
"Sexe - Total"	"……Arnex-sur-Nyon"	4.7	4.7	4.7	5.7	1.9	1.9	1.9	1.9	0.9	0.0	0.0	0.9	1.7	0.9	0.8	0.8	0.0	0.0	0.0
"Sexe - Total"	"……Arzier-Le Muids"	17.0	16.1	16.1	21.7	23.6	21.7	21.7	27.3	25.3	24.7	30.0	23.2	28.2	26.5	27.7	27.1	34.0	32.2	30.7
"Sexe - Total"	"……Bassins"	9.5	8.5	10.4	14.2	15.1	20.8	15.1	17.9	12.7	10.2	12.9	9.5	10.3	11.9	10.9	15.3	17.0	15.2	17.4
"Sexe - Total"	"……Begnins"	38.8	36.9	35.9	29.3	31.2	34.9	39.6	39.6	36.2	38.3	41.2	37.0	36.7	35.0	31.9	33.9	37.4	38.1	35.7
"Sexe - Total"	"……Bogis-Bossey"	7.6	8.5	10.4	9.4	10.4	10.4	11.3	13.2	20.8	26.4	24.9	24.9	22.2	23.9	20.1	22.9	22.1	16.1	28.2
"Sexe - Total"	"……Borex"	7.6	6.6	4.7	4.7	10.4	10.4	11.3	10.4	8.1	6.8	6.0	5.2	3.4	3.4	3.4	6.8	8.5	7.6	8.3
"Sexe - Total"	"……Chavannes-de-Bogis"	197.9	179.8	188.2	204.1	239.8	274.6	297.0	328.8	361.6	338.5	365.3	387.9	423.0	412.3	436.0	453.0	436.0	448.7	442.7
"Sexe - Total"	"……Chavannes-des-Bois"	5.7	4.7	3.8	3.8	4.7	4.7	2.8	3.8	3.6	4.3	5.1	4.3	4.3	5.1	4.2	4.2	4.2	3.4	2.5
"Sexe - Total"	"……Chéserex"	20.8	18.9	17.0	16.1	15.1	19.8	18.9	20.7	23.5	20.4	18.0	21.5	19.7	17.9	19.3	20.4	24.6	29.6	34.9
"Sexe - Total"	"……Coinsins"	9.5	11.4	10.4	12.3	17.0	25.5	35.8	28.3	27.1	28.9	33.4	28.4	33.3	35.8	40.2	43.3	51.0	58.4	51.5
"Sexe - Total"	"……Commugny"	8.5	1.9	8.5	8.5	8.5	15.1	13.2	13.2	13.6	11.1	11.1	9.5	12.0	16.2	15.1	15.3	20.4	22.9	21.6
"Sexe - Total"	"……Coppet"	53.0	54.9	51.1	53.9	60.4	64.2	51.9	50.9	46.1	54.4	54.0	56.8	91.4	102.4	114.9	123.0	104.5	105.0	97.2
"Sexe - Total"	"……Crans-près-Céligny"	22.7	21.8	19.9	18.9	19.8	24.5	27.3	27.3	34.4	41.7	39.4	59.3	46.1	39.3	31.0	35.6	34.0	40.6	46.5
"Sexe - Total"	"……Crassier"	24.6	20.8	18.9	19.8	24.5	27.4	31.1	30.1	31.6	30.6	26.6	31.8	36.7	41.8	41.1	45.8	46.7	49.9	48.2
"Sexe - Total"	"……Duillier"	6.6	11.4	16.1	15.1	21.7	24.5	21.7	22.6	23.5	22.1	22.3	21.5	63.2	62.3	19.3	20.4	21.2	23.7	24.1
"Sexe - Total"	"……Eysins"	56.8	56.8	53.9	52.0	53.8	57.6	43.4	35.8	38.0	41.7	29.2	37.0	47.9	46.1	63.7	101.8	214.2	250.6	187.7
"Sexe - Total"	"……Founex"	56.8	53.0	46.3	52.0	59.5	66.0	63.2	67.8	66.9	78.2	80.6	80.8	85.5	84.5	86.4	101.8	107.9	122.7	117.9
"Sexe - Total"	"……Genolier"	72.0	82.3	87.9	95.4	100.1	125.5	121.6	137.5	141.9	153.1	174.1	187.5	179.5	192.0	204.6	231.6	250.7	256.5	279.9
"Sexe - Total"	"……Gingins"	22.7	25.6	25.5	32.1	27.4	34.0	35.8	36.7	38.0	35.7	37.7	37.0	35.9	36.7	36.9	39.0	45.0	50.8	49.8
"Sexe - Total"	"……Givrins"	8.5	4.7	6.6	9.4	10.4	10.4	7.5	8.5	9.0	6.8	8.6	6.9	8.5	9.4	8.4	16.1	12.7	15.2	14.1
"Sexe - Total"	"……Gland"	261.4	253.6	244.0	252.3	325.8	408.5	419.5	423.9	453.8	469.5	465.6	496.2	505.1	505.3	539.9	664.2	662.0	721.2	667.8
"Sexe - Total"	"……Grens"	3.8	3.8	3.8	1.9	5.7	7.5	6.6	6.6	5.4	5.1	7.7	6.9	8.5	8.5	10.1	7.6	7.6	5.9	7.5
"Sexe - Total"	"……Mies"	56.8	60.6	57.7	61.4	61.4	64.2	75.4	79.1	88.6	81.7	102.0	123.8	151.3	146.8	161.0	182.4	190.4	190.5	199.4
"Sexe - Total"	"……Nyon"	819.2	789.3	765.0	775.8	847.0	974.6	957.9	1034.4	1036.1	1071.7	1207.3	1274.6	1369.1	1514.2	1605.5	1844.3	2009.8	2029.1	2266.0
"Sexe - Total"	"……Prangins"	51.1	52.1	50.1	57.6	69.9	67.0	87.7	99.9	115.7	128.4	108.0	142.8	165.8	185.2	213.8	253.6	305.1	441.9	387.1
"Sexe - Total"	"……La Rippe"	12.3	13.2	14.2	13.2	11.3	14.2	9.4	9.4	11.8	11.9	11.1	12.9	12.8	13.7	11.7	11.9	12.7	13.5	14.1
"Sexe - Total"	"……Saint-Cergue"	73.9	58.7	58.6	63.3	59.5	45.3	58.5	61.2	56.1	65.5	66.9	75.7	82.0	65.7	63.7	73.8	79.9	83.8	90.5
"Sexe - Total"	"……Signy-Avenex"	22.7	49.2	70.9	69.0	85.9	103.8	117.8	115.9	105.8	93.6	97.7	94.6	100.0	105.0	117.4	125.6	136.8	128.7	132.1
"Sexe - Total"	"……Tannay"	7.6	9.5	9.5	7.6	8.5	14.2	12.3	13.2	17.2	15.3	16.3	17.2	14.5	13.7	15.1	17.0	17.0	14.4	15.0
"Sexe - Total"	"……Trélex"	12.3	12.3	16.1	13.2	13.2	19.8	15.1	13.2	10.8	11.9	12.0	17.2	15.4	16.2	15.9	10.2	10.2	11.9	13.3
"Sexe - Total"	"……Le Vaud"	3.8	3.8	3.8	5.7	2.8	3.8	1.9	1.9	2.7	1.7	4.3	4.3	5.1	4.3	2.5	5.1	6.8	6.8	9.1
"Sexe - Total"	"……Vich"	35.0	33.1	35.9	43.5	41.5	50.0	48.1	47.1	50.6	40.0	42.9	31.8	33.3	36.7	36.1	45.8	48.4	58.4	62.3
"Sexe - Total"	"……L'Abergement"	2.8	2.8	2.8	2.8	2.8	3.8	2.8	2.8	3.6	3.4	3.4	5.2	6.0	3.4	5.0	5.1	5.1	5.1	4.2
"Sexe - Total"	"……Agiez"	4.7	4.7	3.8	3.8	2.8	2.8	4.7	4.7	4.5	5.1	4.3	5.2	5.1	1.7	2.5	2.5	2.5	1.7	0.8
"Sexe - Total"	"……Arnex-sur-Orbe"	1.9	0.9	1.9	1.9	1.9	3.8	2.8	4.7	7.2	5.1	6.0	6.0	4.3	3.4	3.4	5.1	6.8	5.9	5.0
"Sexe - Total"	"……Ballaigues"	256.7	265.0	263.8	267.4	264.4	258.5	266.8	311.8	317.3	328.3	383.3	431.7	488.8	460.9	490.5	528.5	559.2	576.5	550.7
"Sexe - Total"	"……Baulmes"	26.5	27.4	27.4	24.6	24.5	27.4	25.5	32.0	33.5	34.9	36.9	36.1	33.3	27.3	27.7	30.5	34.8	35.6	35.7
"Sexe - Total"	"……Bavois"	0.0	0.0	0.0	0.0	0.0	0.9	4.7	5.7	5.4	6.0	4.3	3.4	4.3	5.1	5.0	5.9	5.1	5.9	5.8
"Sexe - Total"	"……Bofflens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Bretonnières"	0.0	0.0	0.0	0.0	0.0	1.9	2.8	3.8	5.4	6.0	0.9	0.9	0.9	1.7	0.8	0.0	0.8	0.8	0.0
"Sexe - Total"	"……Chavornay"	48.3	41.6	43.5	41.6	45.3	50.0	49.0	54.6	56.1	54.4	72.9	90.3	112.8	99.9	107.3	122.2	120.7	137.1	140.4
"Sexe - Total"	"……Les Clées"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.9	0.9	0.9	0.8	1.7	2.5	1.7	0.8
"Sexe - Total"	"……Corcelles-sur-Chavornay"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	1.7	2.6	2.6	2.5	3.4	3.4	5.1	6.6
"Sexe - Total"	"……Croy"	6.6	5.7	3.8	2.8	2.8	2.8	1.9	2.8	2.7	1.7	1.7	1.7	0.9	0.0	0.0	4.2	4.2	0.8	5.0
"Sexe - Total"	"……Juriens"	0.9	0.9	0.9	0.9	1.9	1.9	6.6	4.7	1.8	3.4	3.4	4.3	4.3	6.0	4.2	2.5	1.7	1.7	0.8
"Sexe - Total"	"……Lignerolle"	7.6	7.6	6.6	6.6	9.4	9.4	9.4	9.4	8.1	6.8	7.7	8.6	7.7	6.8	5.9	4.2	2.5	4.2	5.0
"Sexe - Total"	"……Montcherand"	9.5	6.6	6.6	6.6	10.4	9.4	11.3	9.4	4.5	4.3	3.4	4.3	4.3	5.1	4.2	5.1	6.8	5.1	3.3
"Sexe - Total"	"……Orbe"	92.8	86.1	81.3	98.3	122.7	146.2	187.6	204.4	231.4	236.4	281.2	349.2	395.7	399.5	410.0	476.8	519.2	553.6	559.0
"Sexe - Total"	"……La Praz"	0.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.8	1.7	1.7	1.7	0.0	0.0	0.0	0.0	0.0	0.8	0.8
"Sexe - Total"	"……Premier"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.9	1.7	0.9	0.0	0.0	0.8	0.0	0.0
"Sexe - Total"	"……Rances"	0.9	0.0	0.0	0.0	0.0	0.9	1.9	1.9	2.7	2.6	2.6	0.0	0.9	0.9	0.8	1.7	2.5	2.5	2.5
"Sexe - Total"	"……Romainmôtier-Envy"	15.2	13.2	17.0	18.0	15.1	16.0	14.1	17.0	19.9	22.1	24.9	17.2	14.5	12.8	10.9	10.2	10.2	8.5	5.0
"Sexe - Total"	"……Sergey"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.0
"Sexe - Total"	"……Valeyres-sous-Rances"	5.7	5.7	6.6	6.6	5.7	6.6	11.3	11.3	9.9	8.5	12.0	11.2	11.1	12.8	11.7	13.6	12.7	16.9	18.3
"Sexe - Total"	"……Vallorbe"	470.7	443.9	412.3	401.6	457.9	487.8	415.8	393.8	388.8	364.9	385.8	393.0	435.0	408.8	379.8	415.7	436.8	438.5	451.0
"Sexe - Total"	"……Vaulion"	20.8	17.0	18.9	18.9	17.0	17.9	11.3	9.4	17.2	17.9	14.6	13.8	13.7	12.8	15.1	16.1	14.4	15.2	10.8
"Sexe - Total"	"……Vuiteboeuf"	7.6	7.6	14.2	12.3	3.8	6.6	6.6	6.6	5.4	4.3	3.4	3.4	3.4	4.3	2.5	1.7	3.4	4.2	2.5
"Sexe - Total"	"……Carrouge (VD)"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.8	2.5	2.5	3.4	2.5
"Sexe - Total"	"……Corcelles-le-Jorat"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8
"Sexe - Total"	"……Essertes"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8
"Sexe - Total"	"……Ferlens (VD)"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Maracon"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0
"Sexe - Total"	"……Mézières (VD)"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.9	1.7	0.9	0.9	0.8	1.7	1.7	1.7	6.6
"Sexe - Total"	"……Montpreveyres"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	2.6	1.7	0.8	1.7	2.5	2.5	2.5
"Sexe - Total"	"……Ropraz"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0
"Sexe - Total"	"……Servion"	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	1.7	1.7	1.7	2.5	3.4	5.8
"Sexe - Total"	"……Vulliens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Jorat-Menthue"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.9	0.0	0.9	0.8	0.8	1.7	3.4	5.8
"Sexe - Total"	"……Oron"	0.0	0.0	0.9	0.9	0.9	0.9	0.0	1.9	0.9	0.9	0.9	6.9	11.1	13.7	13.4	17.0	21.2	16.1	17.4
"Sexe - Total"	"……Champtauroz"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Chevroux"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.8	1.7	0.8
"Sexe - Total"	"……Corcelles-près-Payerne"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	2.5	2.5	4.2	2.5	3.3
"Sexe - Total"	"……Grandcour"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Henniez"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.9	2.5	1.7	2.5	3.4	3.3
"Sexe - Total"	"……Missy"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Payerne"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	7.7	16.2	23.5	27.1	35.7	39.8	42.4
"Sexe - Total"	"……Trey"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4	4.2
